month_key,Product ID,total_sales,total_quantity,avg_selling_price
202104,OFF-FA-10002988,8.04,5,8.04
202104,OFF-FA-10003112,31.56,5,31.56
202104,OFF-LA-10001297,20.7,2,20.7
202104,OFF-LA-10004345,15.712,4,15.712
202104,OFF-PA-10000019,12.96,2,12.96
202104,OFF-PA-10000100,40.99,1,40.99
202104,OFF-PA-10000418,419.4,5,419.4
202104,OFF-PA-10000807,10.272,3,10.272
202104,OFF-PA-10000809,19.44,3,19.44
202104,OFF-PA-10001560,9.664,2,9.664
202104,OFF-PA-10001776,27.81,3,27.81
202104,OFF-PA-10001934,25.92,4,25.92
202104,OFF-PA-10001970,29.472,3,29.472
202104,OFF-PA-10002421,108.336,6,108.336
202104,OFF-PA-10002666,36.24,5,36.24
202104,OFF-PA-10002713,34.4,5,34.4
202104,OFF-PA-10002787,12.96,2,12.96
202104,OFF-PA-10002923,78.304,2,78.304
202104,OFF-PA-10002947,20.04,3,20.04
202104,OFF-PA-10003441,15.552,3,15.552
202104,OFF-PA-10003797,51.84,8,51.84
202104,OFF-PA-10003893,10.272,3,10.272
202104,OFF-PA-10004243,37.94,2,37.94
202104,OFF-PA-10004327,143.7,3,143.7
202104,OFF-PA-20002377,22.72,4,22.72
202104,OFF-PA-20003022,123.088,7,123.088
202104,OFF-ST-10000060,51.984,1,51.984
202104,OFF-ST-10000563,102.336,4,102.336
202104,OFF-ST-10000617,4.768,2,4.768
202104,OFF-ST-10000636,150.66,9,150.66
202104,OFF-ST-10000760,55.92,5,55.92
202104,OFF-ST-10000991,459.88,4,459.88
202104,OFF-ST-10001228,42.976,4,42.976
202104,OFF-ST-10001469,291.49199999999996,6,145.74599999999998
202104,OFF-ST-10001558,81.2,5,81.2
202104,OFF-ST-10001627,36.744,3,36.744
202104,OFF-ST-10001780,1554.936,3,1554.936
202104,OFF-ST-10001932,579.51,3,579.51
202104,OFF-ST-10002406,23.952,2,23.952
202104,OFF-ST-10002583,64.96,2,64.96
202104,OFF-ST-10003442,158.368,7,158.368
202104,OFF-ST-10003455,31.02,2,31.02
202104,OFF-ST-10003656,230.376,3,230.376
202104,OFF-SU-10000646,769.184,4,769.184
202104,OFF-SU-10000946,63.84,8,63.84
202104,OFF-SU-10001218,54.9,5,54.9
202104,OFF-SU-10001574,10.95,3,10.95
202104,OFF-SU-10002522,7.76,2,7.76
202104,OFF-SU-10003505,185.376,2,185.376
202104,OFF-SU-10003567,28.8,3,28.8
202104,OFF-SU-10004290,6.84,1,6.84
202104,TEC-AC-10001109,89.97,3,89.97
202104,TEC-AC-10001908,99.99,1,99.99
202104,TEC-AC-10001990,431.928,9,431.928
202104,TEC-AC-10003174,258.696,3,258.696
202104,TEC-AC-10003289,31.984,2,31.984
202104,TEC-AC-10004209,35.168,4,35.168
202104,TEC-AC-10004659,700.704,12,350.352
202104,TEC-CO-10002095,1199.976,3,1199.976
202104,TEC-MA-10001047,9099.93,7,9099.93
202104,TEC-PH-10000141,118.782,3,118.782
202104,TEC-PH-10000148,12.99,1,12.99
202104,TEC-PH-10000673,259.96,4,259.96
202104,TEC-PH-10001448,149.97,3,149.97
202104,TEC-PH-10002365,35.12,4,35.12
202104,TEC-PH-10002555,1812.65,7,906.325
202104,TEC-PH-10002789,280.782,3,280.782
202104,TEC-PH-10003012,369.576,3,369.576
202104,TEC-PH-10003092,36.792,1,36.792
202104,TEC-PH-10004614,82.8,2,82.8
202104,TEC-PH-10004700,39.96,5,39.96
202104,TEC-PH-10004774,25.98,2,25.98
202104,TEC-PH-10004924,29.56,4,29.56
202105,FUR-CH-10001215,801.568,2,801.568
202105,FUR-CH-10001973,388.43,5,388.43
202105,FUR-CH-10002024,3504.9,5,3504.9
202105,FUR-CH-10002084,442.764,4,442.764
202105,FUR-CH-10002304,187.056,9,187.056
202105,FUR-CH-10003298,366.744,4,366.744
202105,FUR-CH-10003746,641.96,2,641.96
202105,FUR-CH-10003833,390.272,8,390.272
202105,FUR-CH-10004860,484.704,6,484.704
202105,FUR-FU-10000010,39.76,8,39.76
202105,FUR-FU-10000320,10.02,3,10.02
202105,FUR-FU-10000576,1049.2,5,1049.2
202105,FUR-FU-10000629,41.37,3,41.37
202105,FUR-FU-10000732,12.56,2,12.56
202105,FUR-FU-10000755,24.96,4,24.96
202105,FUR-FU-10001037,47.4,5,47.4
202105,FUR-FU-10001085,44.76,3,44.76
202105,FUR-FU-10001488,211.96,2,211.96
202105,FUR-FU-10001617,41.6,4,41.6
202105,FUR-FU-10001876,51.968,2,51.968
202105,FUR-FU-10001940,63.68,8,63.68
202105,FUR-FU-10002088,62.86,7,31.43
202105,FUR-FU-10002116,282.84,4,282.84
202105,FUR-FU-10002191,5.584,2,5.584
202105,FUR-FU-10002253,214.7,5,214.7
202105,FUR-FU-10002396,30.192,3,30.192
202105,FUR-FU-10002759,111.888,7,111.888
202105,FUR-FU-10002937,79.384,1,79.384
202105,FUR-FU-10003247,193.016,11,96.508
202105,FUR-FU-10003691,37.05,3,37.05
202105,FUR-FU-10003975,173.24,4,173.24
202105,FUR-FU-10004270,16.72,5,16.72
202105,FUR-FU-10004848,54.712,7,54.712
202105,FUR-FU-10004973,45.216,6,22.608
202105,FUR-TA-10001676,71.088,2,71.088
202105,FUR-TA-10002645,2275.5,10,2275.5
202105,FUR-TA-10003392,1685.88,6,1685.88
202105,FUR-TA-10003748,473.062,5,236.531
202105,FUR-TA-10004534,370.62,3,370.62
202105,OFF-AP-10000390,48.784,4,48.784
202105,OFF-AP-10000891,262.24,2,262.24
202105,OFF-AP-10001205,54.48,1,54.48
202105,OFF-AP-10001366,87.84,8,87.84
202105,OFF-AP-10001563,242.9,5,242.9
202105,OFF-AP-10002082,34.848,2,34.848
202105,OFF-AP-10002222,8.67,1,8.67
202105,OFF-AP-10002403,26.406,3,26.406
202105,OFF-AP-10002684,364.74,3,364.74
202105,OFF-AP-10003217,662.84,4,662.84
202105,OFF-AP-10003842,123.92,5,123.92
202105,OFF-AR-10000462,8.0,5,8.0
202105,OFF-AR-10000716,11.16,2,11.16
202105,OFF-AR-10000940,14.7,5,14.7
202105,OFF-AR-10001662,10.96,4,10.96
202105,OFF-AR-10001860,16.656,3,16.656
202105,OFF-AR-10001919,1.504,1,1.504
202105,OFF-AR-10001955,79.36,5,79.36
202105,OFF-AR-10002467,4.768,2,4.768
202105,OFF-AR-10003056,21.4,5,21.4
202105,OFF-AR-10003217,27.384,7,27.384
202105,OFF-AR-10003373,185.88,6,185.88
202105,OFF-AR-10003514,27.86,7,27.86
202105,OFF-AR-10003732,10.008,4,5.004
202105,OFF-AR-10003856,8.34,3,8.34
202105,OFF-AR-10004022,86.352,3,86.352
202105,OFF-AR-10004602,91.96,4,91.96
202105,OFF-BI-10000014,2.182,1,2.182
202105,OFF-BI-10000069,27.018,6,27.018
202105,OFF-BI-10000279,2.89,1,2.89
202105,OFF-BI-10000301,7.764,4,7.764
202105,OFF-BI-10000309,85.232,7,85.232
202105,OFF-BI-10000315,45.576,3,45.576
202105,OFF-BI-10000343,1.964,2,1.964
202105,OFF-BI-10000773,3.208,2,3.208
202105,OFF-BI-10000831,2.376,3,2.376
202105,OFF-BI-10000848,3.282,2,3.282
202105,OFF-BI-10001658,14.952,2,14.952
202105,OFF-BI-10001670,113.10000000000001,5,56.550000000000004
202105,OFF-BI-10001718,569.422,11,284.711
202105,OFF-BI-10001757,2.952,2,2.952
202105,OFF-BI-10001890,5.728,2,5.728
202105,OFF-BI-10002215,22.72,4,22.72
202105,OFF-BI-10002309,13.392,8,13.392
202105,OFF-BI-10002353,18.528,6,18.528
202105,OFF-BI-10002393,13.776,3,13.776
202105,OFF-BI-10002414,11.277,3,11.277
202105,OFF-BI-10002557,22.75,5,22.75
202105,OFF-BI-10002824,47.744,4,47.744
202105,OFF-BI-10002852,13.184,4,13.184
202105,OFF-BI-10002954,2.742,2,2.742
202105,OFF-BI-10003314,7.712,2,7.712
202105,OFF-BI-10003429,3.798,3,3.798
202105,OFF-BI-10003638,40.635,7,40.635
202105,OFF-BI-10003784,6.72,5,6.72
202105,OFF-BI-10004002,10.38,2,10.38
202105,OFF-BI-10004140,2.694,2,2.694
202105,OFF-BI-10004308,6.294,1,6.294
202105,OFF-BI-10004728,25.064,6,12.532
202105,OFF-BI-10004817,9.584,1,9.584
202105,OFF-EN-10001141,54.9,5,54.9
202105,OFF-EN-10001535,7.072,2,7.072
202105,OFF-EN-10002600,26.55,9,26.55
202105,OFF-EN-10002973,26.88,6,26.88
202105,OFF-EN-10003134,9.344,1,9.344
202105,OFF-FA-10000936,7.896,3,7.896
202105,OFF-FA-10003467,5.94,3,5.94
202105,OFF-FA-10004248,7.216,2,7.216
202105,OFF-LA-10000081,6.0,2,6.0
202105,OFF-LA-10000973,5.04,2,5.04
202105,OFF-LA-10001297,62.1,6,62.1
202105,OFF-LA-10001569,3.984,1,3.984
202105,OFF-LA-10002195,27.72,9,27.72
202105,OFF-LA-10002475,14.62,2,14.62
202105,OFF-LA-10003923,44.4,3,44.4
202105,OFF-LA-10004345,14.73,3,14.73
202105,OFF-PA-10000029,10.368,2,10.368
202105,OFF-PA-10000533,13.08,2,13.08
202105,OFF-PA-10000565,111.96,2,111.96
202105,OFF-PA-10000575,13.38,2,13.38
202105,OFF-PA-10000697,15.232,4,15.232
202105,OFF-PA-10000791,30.528,8,30.528
202105,OFF-PA-10000994,943.6500000000001,9,471.82500000000005
202105,OFF-PA-10001001,93.248,4,93.248
202105,OFF-PA-10001260,32.04,4,32.04
202105,OFF-PA-10001293,45.36,7,45.36
202105,OFF-PA-10001497,109.92,2,109.92
202105,OFF-PA-10001526,4.98,1,4.98
202105,OFF-PA-10001667,62.192,13,62.192
202105,OFF-PA-10001790,144.12,3,144.12
202105,OFF-PA-10002581,49.568,2,49.568
202105,OFF-PA-10002689,19.44,3,19.44
202105,OFF-PA-10002751,23.92,4,11.96
202105,OFF-PA-10002893,19.36,2,19.36
202105,OFF-PA-10002986,10.688,2,10.688
202105,OFF-PA-10003591,82.656,9,82.656
202105,OFF-PA-10003641,79.14,3,79.14
202105,OFF-PA-10003790,182.72,8,182.72
202105,OFF-PA-10003936,19.44,3,19.44
202105,OFF-PA-10003971,26.312,5,13.156
202105,OFF-PA-10004040,32.292,6,16.146
202105,OFF-PA-10004327,268.24,6,134.12
202105,OFF-PA-10004451,10.368,2,10.368
202105,OFF-PA-10004621,10.368,2,10.368
202105,OFF-PA-10004675,12.7,2,12.7
202105,OFF-PA-10004782,38.88,6,38.88
202105,OFF-PA-10004888,45.36,7,45.36
202105,OFF-PA-10004971,17.34,3,17.34
202105,OFF-PA-10004983,31.104,6,31.104
202105,OFF-PA-20000357,32.792,1,32.792
202105,OFF-ST-10000321,18.936,3,18.936
202105,OFF-ST-10000532,184.704,6,184.704
202105,OFF-ST-10000604,104.28,3,104.28
202105,OFF-ST-10000649,25.12,2,25.12
202105,OFF-ST-10000689,1267.65,9,1267.65
202105,OFF-ST-10000876,49.76,4,49.76
202105,OFF-ST-10001490,856.656,6,856.656
202105,OFF-ST-10001496,1297.368,9,1297.368
202105,OFF-ST-10001505,5.98,1,5.98
202105,OFF-ST-10001580,44.94,3,44.94
202105,OFF-ST-10002011,1006.056,3,1006.056
202105,OFF-ST-10002554,195.64,5,195.64
202105,OFF-ST-10002574,552.56,4,552.56
202105,OFF-ST-10002957,12.672,3,12.672
202105,OFF-ST-10004123,454.9,5,454.9
202105,OFF-ST-10004804,82.368,2,82.368
202105,OFF-SU-10000381,65.17,7,65.17
202105,OFF-SU-10000898,69.5,5,69.5
202105,OFF-SU-10001218,54.9,5,54.9
202105,TEC-AC-10000109,335.94,7,167.97
202105,TEC-AC-10000580,63.992,1,63.992
202105,TEC-AC-10000991,93.98,2,93.98
202105,TEC-AC-10001267,47.92,2,47.92
202105,TEC-AC-10001465,58.112,2,58.112
202105,TEC-AC-10001767,199.95,5,199.95
202105,TEC-AC-10002217,131.6,7,131.6
202105,TEC-AC-10002399,95.1,5,95.1
202105,TEC-AC-10002637,431.976,3,431.976
202105,TEC-AC-10003033,1979.7,6,1979.7
202105,TEC-AC-10004510,26.176,2,26.176
202105,TEC-AC-10004518,120.0,6,120.0
202105,TEC-AC-20003832,384.308,14,128.10266666666666
202105,TEC-CO-10001046,839.988,2,839.988
202105,TEC-CO-10004722,8399.976,4,8399.976
202105,TEC-MA-10000112,2396.4,10,2396.4
202105,TEC-MA-10000488,3999.95,5,3999.95
202105,TEC-MA-10001972,558.4,2,558.4
202105,TEC-MA-10002428,371.976,3,371.976
202105,TEC-MA-10003589,224.937,3,224.937
202105,TEC-PH-10000441,125.99,1,125.99
202105,TEC-PH-10000984,979.95,5,979.95
202105,TEC-PH-10001198,177.48,3,177.48
202105,TEC-PH-10001336,257.98,2,257.98
202105,TEC-PH-10001433,246.168,3,246.168
202105,TEC-PH-10001530,1363.96,5,1363.96
202105,TEC-PH-10001552,19.136,2,19.136
202105,TEC-PH-10001795,743.988,2,743.988
202105,TEC-PH-10001817,286.4,1,286.4
202105,TEC-PH-10001835,631.96,4,631.96
202105,TEC-PH-10001918,222.384,2,222.384
202105,TEC-PH-10002293,79.96,5,79.96
202105,TEC-PH-10003555,55.176,3,55.176
202105,TEC-PH-10003885,211.168,4,211.168
202105,TEC-PH-10003988,43.6,5,43.6
202105,TEC-PH-10004080,122.382,3,122.382
202105,TEC-PH-10004165,1979.928,9,1979.928
202105,TEC-PH-10004614,345.0,5,345.0
202201,FUR-BO-10001608,212.94,3,212.94
202201,FUR-BO-10001619,84.98,1,84.98
202201,FUR-CH-10000309,887.271,3,887.271
202201,FUR-CH-10000863,120.784,1,120.784
202201,FUR-CH-10002044,419.136,4,419.136
202201,FUR-CH-10003199,310.744,4,310.744
202201,FUR-CH-10003396,207.846,3,207.846
202201,FUR-CH-10004626,302.67,3,302.67
202201,FUR-FU-10000010,14.91,3,14.91
202201,FUR-FU-10001215,474.43,11,474.43
202201,FUR-FU-10001487,27.92,4,27.92
202201,FUR-FU-10002116,141.42,5,141.42
202201,FUR-FU-10002157,62.72,4,62.72
202201,FUR-FU-10002597,34.58,7,34.58
202201,FUR-FU-10002759,31.968,2,31.968
202201,FUR-FU-10003878,48.896,4,48.896
202201,FUR-FU-10003976,37.74,3,37.74
202201,FUR-FU-10004973,37.68,2,37.68
202201,FUR-TA-10001520,399.672,7,399.672
202201,FUR-TA-10001857,210.98,2,210.98
202201,FUR-TA-10001950,892.98,2,892.98
202201,FUR-TA-10002958,913.43,5,913.43
202201,FUR-TA-10003469,69.375,1,69.375
202201,OFF-AP-10000027,5.432,2,5.432
202201,OFF-AP-10000159,34.384,1,34.384
202201,OFF-AP-10000828,542.94,3,542.94
202201,OFF-AP-10001492,25.86,3,25.86
202201,OFF-AP-10002945,1924.16,8,1924.16
202201,OFF-AP-10004708,15.224,2,15.224
202201,OFF-AR-10000817,9.12,3,9.12
202201,OFF-AR-10001216,8.34,3,8.34
202201,OFF-AR-10001227,8.82,3,8.82
202201,OFF-AR-10001545,3.52,2,3.52
202201,OFF-AR-10001547,15.47,7,15.47
202201,OFF-AR-10001955,31.744,2,31.744
202201,OFF-AR-10002053,4.768,2,4.768
202201,OFF-AR-10003158,12.736,4,12.736
202201,OFF-AR-10003481,7.872,3,7.872
202201,OFF-AR-10003504,21.4,5,21.4
202201,OFF-AR-10003602,9.344,2,9.344
202201,OFF-AR-10003631,24.2,5,24.2
202201,OFF-AR-10003759,12.74,7,12.74
202201,OFF-AR-10004010,209.94,6,209.94
202201,OFF-AR-10004078,14.016,3,14.016
202201,OFF-AR-10004648,40.3,2,40.3
202201,OFF-BI-10000138,18.72,5,18.72
202201,OFF-BI-10000145,2.808,3,2.808
202201,OFF-BI-10000301,38.82,10,19.41
202201,OFF-BI-10000343,13.748,14,13.748
202201,OFF-BI-10000474,28.854,6,28.854
202201,OFF-BI-10000545,760.98,5,760.98
202201,OFF-BI-10000546,14.4,5,14.4
202201,OFF-BI-10001036,18.28,2,18.28
202201,OFF-BI-10001072,12.128,4,12.128
202201,OFF-BI-10001098,4.276,1,4.276
202201,OFF-BI-10001196,89.52,4,89.52
202201,OFF-BI-10001597,32.784,4,32.784
202201,OFF-BI-10001757,19.68,5,19.68
202201,OFF-BI-10001890,7.16,2,7.16
202201,OFF-BI-10002012,3.6,2,3.6
202201,OFF-BI-10002498,119.616,8,119.616
202201,OFF-BI-10003291,27.936,4,27.936
202201,OFF-BI-10003694,15.66,5,15.66
202201,OFF-BI-10003910,7.71,1,7.71
202201,OFF-BI-10003982,99.696,6,99.696
202201,OFF-BI-10004001,35.784,7,35.784
202201,OFF-BI-10004318,276.784,2,276.784
202201,OFF-BI-10004506,4.938,2,4.938
202201,OFF-BI-10004584,2022.272,8,2022.272
202201,OFF-BI-10004728,33.74,7,33.74
202201,OFF-BI-10004995,5443.96,4,5443.96
202201,OFF-BI-20004632,274.491,3,274.491
202201,OFF-EN-10001509,2.04,1,2.04
202201,OFF-EN-10002230,268.576,4,268.576
202201,OFF-EN-10002621,9.78,1,9.78
202201,OFF-FA-10000053,5.67,3,5.67
202201,OFF-FA-10000611,11.84,8,11.84
202201,OFF-FA-10002975,15.12,5,15.12
202201,OFF-FA-10003112,7.89,1,7.89
202201,OFF-LA-10001045,5.22,2,5.22
202201,OFF-LA-10001613,11.52,5,11.52
202201,OFF-LA-10003714,6.0,2,6.0
202201,OFF-PA-10000157,79.92,4,79.92
202201,OFF-PA-10000176,94.85,5,94.85
202201,OFF-PA-10000806,279.9,5,279.9
202201,OFF-PA-10001260,56.07,7,56.07
202201,OFF-PA-10001667,11.96,2,11.96
202201,OFF-PA-10001804,40.08,6,40.08
202201,OFF-PA-10001970,12.28,1,12.28
202201,OFF-PA-10002262,6.48,1,6.48
202201,OFF-PA-10003673,21.696,4,21.696
202201,OFF-PA-10003848,12.96,2,12.96
202201,OFF-PA-10004621,25.92,4,25.92
202201,OFF-PA-10004675,12.7,2,12.7
202201,OFF-PA-10004735,38.88,6,38.88
202201,OFF-PA-10004983,32.4,5,32.4
202201,OFF-ST-10000615,18.16,2,18.16
202201,OFF-ST-10000736,242.94,3,242.94
202201,OFF-ST-10000760,153.78,11,153.78
202201,OFF-ST-10001511,129.3,2,129.3
202201,OFF-ST-10001590,13.48,1,13.48
202201,OFF-ST-10002301,61.02,3,61.02
202201,OFF-ST-10002615,372.144,3,372.144
202201,OFF-ST-10002743,454.56,5,454.56
202201,OFF-ST-10004340,348.208,7,348.208
202201,OFF-ST-10004459,1126.02,3,1126.02
202201,OFF-ST-10004507,51.45,3,51.45
202201,OFF-SU-10001664,8.57,1,8.57
202201,OFF-SU-10002881,4164.05,5,4164.05
202201,OFF-SU-10004231,31.68,4,31.68
202201,OFF-SU-10004884,110.11,7,110.11
202201,TEC-AC-10000580,239.97,3,239.97
202201,TEC-AC-10000682,16.59,1,16.59
202201,TEC-AC-10000927,71.976,3,71.976
202201,TEC-AC-10001874,95.984,2,95.984
202201,TEC-AC-10002331,62.592,8,62.592
202201,TEC-AC-10002800,449.91,9,449.91
202201,TEC-AC-10003610,179.97,3,179.97
202201,TEC-AC-10003628,47.984,2,47.984
202201,TEC-AC-20002049,619.95,5,619.95
202201,TEC-CO-10003236,2999.95,5,2999.95
202201,TEC-MA-10000822,3059.982,2,3059.982
202201,TEC-MA-10002178,695.7,2,695.7
202201,TEC-MA-10002981,350.973,3,350.973
202201,TEC-PH-10000193,248.292,6,124.146
202201,TEC-PH-10001459,2939.93,7,2939.93
202201,TEC-PH-10001817,429.6,2,429.6
202201,TEC-PH-10002275,604.768,4,604.768
202201,TEC-PH-10002584,2003.168,4,2003.168
202201,TEC-PH-10003072,359.976,3,359.976
202201,TEC-PH-10003601,164.99,1,164.99
202201,TEC-PH-10003931,107.982,3,107.982
202201,TEC-PH-10004100,86.352,6,86.352
202201,TEC-PH-10004614,207.0,3,207.0
202201,TEC-PH-10004922,160.776,3,160.776
202202,FUR-BO-10001601,89.0664,1,89.0664
202202,FUR-BO-10001811,240.784,1,240.784
202202,FUR-BO-10004015,563.953,5,281.9765
202202,FUR-BO-10004709,231.92,5,231.92
202202,FUR-CH-10002880,196.784,2,196.784
202202,FUR-CH-10003973,892.224,3,892.224
202202,FUR-CH-10003981,899.43,5,899.43
202202,FUR-CH-10004063,600.558,3,600.558
202202,FUR-CH-10004495,963.136,4,963.136
202202,FUR-FU-10000293,210.58,2,210.58
202202,FUR-FU-10000550,3.984,2,3.984
202202,FUR-FU-10000747,91.96,2,91.96
202202,FUR-FU-10002253,68.704,2,68.704
202202,FUR-FU-10003039,86.26,2,86.26
202202,FUR-FU-10003142,21.12,4,21.12
202202,FUR-FU-10003601,147.568,2,147.568
202202,FUR-FU-10004018,44.67,3,44.67
202202,FUR-FU-10004090,22.23,1,22.23
202202,FUR-FU-10004597,22.2,1,22.2
202202,FUR-FU-10004973,30.144,2,30.144
202202,FUR-FU-20004270,7.692,1,7.692
202202,FUR-TA-10001039,386.91,9,386.91
202202,FUR-TA-10001086,455.97,5,455.97
202202,FUR-TA-10001932,480.96,3,480.96
202202,OFF-AP-10000055,12.992,2,12.992
202202,OFF-AP-10000252,46.8,4,46.8
202202,OFF-AP-10000275,1640.7,5,1640.7
202202,OFF-AP-10000595,13.11,3,13.11
202202,OFF-AP-10002518,1245.86,7,1245.86
202202,OFF-AP-10003287,356.79,7,356.79
202202,OFF-AP-10003971,32.67,3,32.67
202202,OFF-AP-10004532,81.92,4,81.92
202202,OFF-AP-10004785,90.64,8,90.64
202202,OFF-AR-10000614,10.71,3,10.71
202202,OFF-AR-10000634,12.84,3,12.84
202202,OFF-AR-10000937,175.44,6,175.44
202202,OFF-AR-10001547,6.63,3,6.63
202202,OFF-AR-10002375,6.56,2,6.56
202202,OFF-AR-10003087,7.12,5,7.12
202202,OFF-AR-10004078,28.032,6,28.032
202202,OFF-BI-10000279,46.24,4,46.24
202202,OFF-BI-10000301,3.882,2,3.882
202202,OFF-BI-10001525,5.715,5,5.715
202202,OFF-BI-10001759,21.336,7,21.336
202202,OFF-BI-10002071,5.229,3,5.229
202202,OFF-BI-10002609,1.788,3,1.788
202202,OFF-BI-10003638,30.96,2,30.96
202202,OFF-BI-10004584,252.784,4,252.784
202202,OFF-BI-10004970,4.956,4,4.956
202202,OFF-BI-20004632,243.992,4,243.992
202202,OFF-EN-10004846,10.64,5,10.64
202202,OFF-FA-10001229,9.432,3,9.432
202202,OFF-FA-10002701,8.4,5,8.4
202202,OFF-FA-10002780,21.456,9,21.456
202202,OFF-FA-10004854,18.368,2,18.368
202202,OFF-FA-10004968,11.22,3,11.22
202202,OFF-LA-10001297,20.7,2,20.7
202202,OFF-LA-10004345,9.82,2,9.82
202202,OFF-PA-10000418,419.4,5,419.4
202202,OFF-PA-10000682,23.12,4,23.12
202202,OFF-PA-10001033,65.584,2,65.584
202202,OFF-PA-10001125,123.92,5,123.92
202202,OFF-PA-10001184,17.94,3,17.94
202202,OFF-PA-10001593,29.9,5,29.9
202202,OFF-PA-10001838,11.76,2,11.76
202202,OFF-PA-10002377,78.304,2,78.304
202202,OFF-PA-10002464,23.12,4,23.12
202202,OFF-PA-10002870,37.44,6,37.44
202202,OFF-PA-10003465,37.94,2,37.94
202202,OFF-PA-10004041,29.6,4,29.6
202202,OFF-PA-10004381,115.296,3,115.296
202202,OFF-PA-20001166,5.184,1,5.184
202202,OFF-PA-20001970,223.92,4,223.92
202202,OFF-ST-10000464,139.04,4,139.04
202202,OFF-ST-10000563,51.168,2,51.168
202202,OFF-ST-10000642,50.352,3,50.352
202202,OFF-ST-10001370,354.9,5,354.9
202202,OFF-ST-10001490,285.552,2,285.552
202202,OFF-ST-10001932,579.51,3,579.51
202202,OFF-ST-10003123,166.45,5,166.45
202202,OFF-SU-10001165,25.02,3,25.02
202202,TEC-AC-10001114,31.992,1,31.992
202202,TEC-AC-10001838,799.96,4,799.96
202202,TEC-AC-10002076,47.904,1,47.904
202202,TEC-AC-10002402,127.984,2,127.984
202202,TEC-AC-10003033,1319.8,5,1319.8
202202,TEC-AC-10004864,109.53,3,109.53
202202,TEC-MA-10002109,239.984,2,239.984
202202,TEC-PH-10000038,438.336,4,438.336
202202,TEC-PH-10000526,57.594,1,57.594
202202,TEC-PH-10000923,14.99,1,14.99
202202,TEC-PH-10001580,215.968,2,215.968
202202,TEC-PH-10001924,167.976,3,167.976
202202,TEC-PH-10002293,59.97,5,59.97
202202,TEC-PH-10002538,227.46,6,227.46
202202,TEC-PH-10002789,124.792,1,124.792
202202,TEC-PH-10002923,88.776,3,88.776
202202,TEC-PH-10003505,371.2,5,371.2
202202,TEC-PH-10003589,71.96,5,71.96
202202,TEC-PH-10003645,258.576,2,258.576
202202,TEC-PH-10003875,29.16,3,29.16
202202,TEC-PH-10004447,1223.112,11,611.556
202203,FUR-BO-10001811,1023.332,5,1023.332
202203,FUR-BO-10001918,257.568,2,257.568
202203,FUR-BO-10003660,441.96,2,441.96
202203,FUR-CH-10000422,90.99,1,90.99
202203,FUR-CH-10000665,271.764,2,271.764
202203,FUR-CH-10000785,180.98,1,180.98
202203,FUR-CH-10001714,211.246,2,211.246
202203,FUR-CH-10002880,368.97,3,368.97
202203,FUR-CH-10003396,207.846,3,207.846
202203,FUR-CH-10003606,89.768,1,89.768
202203,FUR-CH-10003968,170.352,3,170.352
202203,FUR-CH-10004063,600.558,3,600.558
202203,FUR-CH-10004495,1805.88,6,1805.88
202203,FUR-CH-10004675,1526.56,7,1526.56
202203,FUR-FU-10000206,2.91,1,2.91
202203,FUR-FU-10000758,211.84,8,211.84
202203,FUR-FU-10001095,26.48,1,26.48
202203,FUR-FU-10001185,30.93,1,30.93
202203,FUR-FU-10001379,26.72,1,26.72
202203,FUR-FU-10002364,22.14,3,22.14
202203,FUR-FU-10002554,71.97,3,71.97
202203,FUR-FU-10003424,51.264,6,51.264
202203,FUR-FU-10003535,43.872,2,43.872
202203,FUR-FU-10003553,82.524,3,82.524
202203,FUR-FU-10003724,6.696,1,6.696
202203,FUR-FU-10003829,21.56,7,21.56
202203,FUR-FU-10003832,15.008,2,15.008
202203,FUR-FU-10004245,60.84,3,60.84
202203,FUR-FU-10004973,94.2,5,94.2
202203,FUR-FU-20004848,103.5,5,103.5
202203,FUR-TA-10001095,697.16,5,697.16
202203,FUR-TA-10001520,399.672,7,399.672
202203,FUR-TA-10002228,933.408,4,933.408
202203,FUR-TA-10002533,292.1,2,292.1
202203,FUR-TA-10004086,154.764,3,154.764
202203,OFF-AP-10000358,90.86,7,90.86
202203,OFF-AP-10000390,48.784,1,48.784
202203,OFF-AP-10000804,2.688,3,2.688
202203,OFF-AP-10000891,262.24,2,262.24
202203,OFF-AP-10001124,647.84,8,647.84
202203,OFF-AP-10001154,140.67,3,140.67
202203,OFF-AP-10001205,468.528,15,234.264
202203,OFF-AP-10001242,64.384,1,64.384
202203,OFF-AP-10001564,465.16,2,465.16
202203,OFF-AP-10002403,176.04,4,176.04
202203,OFF-AP-10004859,72.8,5,72.8
202203,OFF-AR-10000588,63.488,4,63.488
202203,OFF-AR-10000799,19.456,4,19.456
202203,OFF-AR-10000817,6.08,2,6.08
202203,OFF-AR-10001446,23.1,2,23.1
202203,OFF-AR-10001547,11.05,5,11.05
202203,OFF-AR-10001573,9.32,4,9.32
202203,OFF-AR-10001615,59.52,3,59.52
202203,OFF-AR-10001683,59.1,6,59.1
202203,OFF-AR-10001915,23.832,3,23.832
202203,OFF-AR-10001972,3.36,2,3.36
202203,OFF-AR-10002467,8.94,3,8.94
202203,OFF-AR-10002766,13.9,5,13.9
202203,OFF-AR-10003087,16.02,9,16.02
202203,OFF-AR-10003158,23.88,6,23.88
202203,OFF-AR-10003338,29.76,5,29.76
202203,OFF-AR-10003752,46.2,4,46.2
