month_key,State,Product ID,avg_delivery_days,total_orders
202104,California,OFF-BI-10000174,6.0,1
202104,California,OFF-BI-10000591,5.0,1
202104,California,OFF-BI-10002764,4.0,1
202104,California,OFF-BI-10003355,3.0,1
202104,California,OFF-BI-10003707,2.0,1
202104,California,OFF-BI-10004593,4.0,1
202104,California,OFF-BI-10004826,4.0,1
202104,California,OFF-EN-10001509,2.0,1
202104,California,OFF-EN-10004386,4.0,1
202104,California,OFF-PA-10000019,4.0,1
202104,California,OFF-PA-10000809,2.0,1
202104,California,OFF-PA-10002787,6.0,1
202104,California,OFF-PA-10002947,4.0,1
202104,California,OFF-PA-10004327,2.0,1
202104,California,OFF-PA-20002377,5.0,1
202104,California,OFF-ST-10000636,7.0,1
202104,California,OFF-ST-10001932,7.0,1
202104,California,OFF-ST-10002583,4.0,1
202104,California,TEC-AC-10001908,4.0,1
202104,California,TEC-CO-10002095,2.0,1
202104,California,TEC-PH-10004700,5.0,1
202104,Colorado,FUR-CH-10004287,4.0,1
202104,Colorado,OFF-BI-10004040,4.0,1
202104,Colorado,OFF-PA-10001970,4.0,1
202104,Colorado,OFF-PA-10003441,4.0,1
202104,Connecticut,OFF-AR-10004817,0.0,1
202104,Connecticut,OFF-PA-10003797,0.0,1
202104,Georgia,FUR-BO-10001608,3.0,1
202104,Georgia,FUR-FU-10003274,4.0,1
202104,Georgia,OFF-AR-10003056,7.0,1
202104,Georgia,OFF-EN-10002973,6.0,1
202104,Illinois,FUR-FU-10001602,2.0,1
202104,Illinois,OFF-AP-10004487,5.0,1
202104,Illinois,OFF-AR-10000034,5.0,1
202104,Illinois,OFF-BI-10002854,5.0,1
202104,Illinois,OFF-PA-10001560,5.0,1
202104,Illinois,OFF-ST-10000563,5.0,1
202104,Illinois,OFF-ST-10002406,5.0,1
202104,Illinois,OFF-ST-10003656,5.0,1
202104,Indiana,FUR-FU-10003799,6.0,1
202104,Indiana,TEC-PH-10000673,6.0,1
202104,Maryland,OFF-BI-10002414,3.0,1
202104,Michigan,OFF-BI-10000831,5.0,1
202104,Michigan,TEC-PH-10002555,5.0,1
202104,Missouri,FUR-FU-10003975,4.0,1
202104,Nebraska,OFF-FA-10000134,4.0,1
202104,New Jersey,FUR-FU-10000550,4.0,1
202104,New Jersey,OFF-BI-10002432,4.0,1
202104,New Jersey,OFF-PA-10004243,2.0,1
202104,New Jersey,TEC-MA-10001047,4.0,1
202104,New York,FUR-BO-10002268,5.0,1
202104,New York,FUR-CH-10000454,4.5,2
202104,New York,FUR-CH-10003817,6.0,1
202104,New York,FUR-CH-10004983,5.0,1
202104,New York,FUR-FU-10000723,4.0,1
202104,New York,OFF-AR-10000588,2.0,1
202104,New York,OFF-AR-10000614,7.0,1
202104,New York,OFF-AR-10001573,5.0,1
202104,New York,OFF-AR-10001953,2.0,1
202104,New York,OFF-AR-10002399,5.0,1
202104,New York,OFF-AR-10002833,4.0,1
202104,New York,OFF-AR-10002956,5.0,1
202104,New York,OFF-AR-10003156,2.0,1
202104,New York,OFF-AR-10003190,7.0,1
202104,New York,OFF-AR-10004022,7.0,1
202104,New York,OFF-AR-10004582,7.0,1
202104,New York,OFF-AR-10004974,2.0,1
202104,New York,OFF-BI-10000174,7.0,1
202104,New York,OFF-BI-10003305,4.0,1
202104,New York,OFF-BI-10004140,4.0,1
202104,New York,OFF-BI-10004600,5.0,1
202104,New York,OFF-EN-10001137,5.0,1
202104,New York,OFF-LA-10001297,4.0,1
202104,New York,OFF-PA-10002713,5.0,1
202104,New York,OFF-ST-10000991,7.0,1
202104,New York,OFF-ST-10001469,2.0,1
202104,New York,OFF-ST-10003455,4.0,1
202104,New York,OFF-SU-10000946,4.0,1
202104,New York,OFF-SU-10001218,7.0,1
202104,New York,OFF-SU-10001574,4.0,1
202104,New York,OFF-SU-10002522,7.0,1
202104,New York,OFF-SU-10004290,5.0,1
202104,New York,TEC-AC-10001109,4.0,1
202104,New York,TEC-PH-10002365,2.0,1
202104,New York,TEC-PH-10004774,7.0,1
202104,North Carolina,FUR-FU-10000206,4.0,1
202104,North Carolina,OFF-BI-10004584,6.0,1
202104,North Carolina,OFF-PA-10000807,5.0,1
202104,North Carolina,OFF-PA-10002666,5.0,1
202104,North Carolina,OFF-ST-10000060,5.0,1
202104,North Carolina,OFF-ST-10000617,6.0,1
202104,North Carolina,OFF-ST-10001469,5.0,1
202104,North Carolina,TEC-AC-10004659,6.0,2
202104,North Carolina,TEC-PH-10003092,4.0,1
202104,Ohio,FUR-TA-10002622,6.0,1
202104,Ohio,OFF-BI-10004224,6.0,1
202104,Ohio,OFF-BI-10004716,2.0,1
202104,Ohio,OFF-EN-10002312,6.0,1
202104,Ohio,OFF-PA-10000418,6.0,1
202104,Ohio,OFF-PA-10002421,3.0,1
202104,Ohio,OFF-PA-10002923,3.0,1
202104,Ohio,OFF-ST-10000760,3.0,1
202104,Pennsylvania,OFF-AP-10003278,5.0,1
202104,Pennsylvania,OFF-BI-10001153,4.0,1
202104,Pennsylvania,OFF-BI-10001982,4.0,1
202104,Pennsylvania,OFF-BI-10004330,4.0,1
202104,Pennsylvania,OFF-ST-10001627,5.0,1
202104,Pennsylvania,OFF-SU-10000646,4.0,1
202104,Pennsylvania,TEC-AC-10003289,2.0,1
202104,Pennsylvania,TEC-PH-10000141,4.0,1
202104,Pennsylvania,TEC-PH-10002789,2.0,1
202104,Pennsylvania,TEC-PH-10004614,4.0,1
202104,Tennessee,FUR-FU-10003798,5.0,1
202104,Tennessee,OFF-PA-20003022,6.0,1
202104,Tennessee,TEC-AC-10004209,6.0,1
202104,Texas,FUR-CH-10002880,5.0,1
202104,Texas,FUR-CH-10004540,4.0,1
202104,Texas,FUR-FU-10004748,5.0,1
202104,Texas,OFF-AR-10001221,4.0,1
202104,Texas,OFF-BI-10004995,4.0,1
202104,Texas,OFF-FA-10002988,4.0,1
202104,Texas,OFF-LA-10004345,3.0,1
202104,Texas,OFF-PA-10003893,0.0,1
202104,Texas,OFF-ST-10001780,5.0,1
202104,Texas,OFF-ST-10003442,5.0,1
202104,Texas,TEC-AC-10001990,4.0,1
202104,Texas,TEC-AC-10003174,3.0,1
202104,Texas,TEC-PH-10003012,3.0,1
202104,Vermont,TEC-PH-10002555,4.0,1
202104,Virginia,FUR-TA-10004086,4.0,1
202104,Virginia,OFF-AP-10001271,4.0,1
202104,Virginia,OFF-EN-10002500,4.0,1
202104,Virginia,OFF-PA-10000100,4.0,1
202104,Virginia,OFF-PA-10001776,1.0,1
202104,Virginia,OFF-ST-10001558,5.0,1
202104,Virginia,TEC-PH-10001448,1.0,1
202104,Virginia,TEC-PH-10004924,4.0,1
202104,Washington,OFF-BI-10003712,4.0,1
202104,Washington,OFF-BI-10004967,3.0,1
202104,Washington,OFF-SU-10003567,2.0,1
202104,Wisconsin,FUR-CH-10000847,4.0,1
202104,Wisconsin,TEC-PH-10000148,6.0,1
202105,Alabama,OFF-BI-10002557,3.0,1
202105,Alabama,OFF-PA-10001526,4.0,1
202105,Alabama,TEC-PH-10000984,3.0,1
202105,Arizona,FUR-FU-10002759,4.0,1
202105,Arizona,TEC-AC-20003832,0.0,1
202105,Arkansas,OFF-AR-10000716,3.0,1
202105,Arkansas,OFF-PA-10001497,3.0,1
202105,Arkansas,OFF-PA-10003936,3.0,1
202105,California,FUR-CH-10004860,5.0,1
202105,California,FUR-FU-10000576,5.0,1
202105,California,FUR-FU-10001617,4.0,1
202105,California,FUR-FU-10002116,3.0,1
202105,California,FUR-FU-10003247,7.0,1
202105,California,FUR-FU-10003691,4.0,1
202105,California,FUR-TA-10001676,2.0,1
202105,California,FUR-TA-10003748,3.0,1
202105,California,OFF-AP-10000891,6.0,1
202105,California,OFF-AP-10001366,4.0,1
202105,California,OFF-AP-10002222,4.0,1
202105,California,OFF-BI-10002215,6.0,1
202105,California,OFF-BI-10003784,3.0,1
202105,California,OFF-BI-10004728,5.0,1
202105,California,OFF-BI-10004817,5.0,1
202105,California,OFF-FA-10003467,5.0,1
202105,California,OFF-LA-10002195,3.0,1
202105,California,OFF-PA-10000575,6.0,1
202105,California,OFF-PA-10001260,5.0,1
202105,California,OFF-PA-10001293,5.0,1
202105,California,OFF-PA-10002751,1.5,2
202105,California,OFF-PA-10003790,6.0,1
202105,California,OFF-PA-10004040,6.0,1
202105,California,OFF-PA-10004782,4.0,1
202105,California,OFF-PA-10004971,5.0,1
202105,California,OFF-ST-10000604,6.0,1
202105,California,OFF-ST-10001505,4.0,1
202105,California,TEC-AC-10002217,6.0,1
202105,California,TEC-AC-10004518,4.0,1
202105,California,TEC-AC-20003832,2.0,1
202105,California,TEC-MA-10001972,6.0,1
202105,California,TEC-MA-10002428,5.0,1
202105,California,TEC-PH-10001433,4.0,1
202105,California,TEC-PH-10001918,7.0,1
202105,California,TEC-PH-10003555,2.0,1
202105,California,TEC-PH-10003885,5.0,1
202105,Colorado,FUR-CH-10001215,5.0,1
202105,Colorado,OFF-BI-10000831,5.0,1
202105,Colorado,OFF-BI-10001658,5.0,1
202105,Colorado,OFF-BI-10001670,5.0,1
202105,Colorado,OFF-BI-10003638,3.0,1
202105,Colorado,OFF-PA-20000357,5.0,1
202105,Connecticut,FUR-FU-10003975,1.0,1
202105,Connecticut,OFF-LA-10002475,1.0,1
202105,Connecticut,OFF-ST-10002574,7.0,1
202105,Connecticut,OFF-SU-10000381,1.0,1
202105,Delaware,FUR-FU-10001488,5.0,1
202105,District of Columbia,FUR-FU-10000629,6.0,1
202105,District of Columbia,OFF-BI-10004728,6.0,1
202105,District of Columbia,OFF-PA-10002689,6.0,1
202105,District of Columbia,OFF-PA-10004675,6.0,1
202105,Florida,FUR-CH-10003833,6.0,1
202105,Florida,FUR-FU-10002396,5.0,1
202105,Florida,OFF-AR-10002467,5.0,1
202105,Florida,OFF-BI-10000069,4.0,1
202105,Florida,OFF-BI-10000301,4.0,1
202105,Florida,OFF-BI-10001718,5.0,1
202105,Florida,OFF-BI-10001757,4.0,1
202105,Florida,OFF-BI-10002309,5.0,1
202105,Florida,OFF-BI-10004002,5.0,1
202105,Florida,OFF-BI-10004140,4.0,1
202105,Florida,OFF-PA-10001001,4.0,1
202105,Florida,OFF-PA-10001667,6.0,1
202105,Florida,OFF-PA-10004983,5.0,1
202105,Florida,OFF-ST-10000532,3.0,1
202105,Florida,TEC-AC-10001267,3.0,1
202105,Florida,TEC-PH-10001198,4.0,1
202105,Florida,TEC-PH-10003988,5.0,1
202105,Georgia,FUR-FU-10000755,5.0,1
202105,Georgia,OFF-LA-10004345,0.0,1
202105,Georgia,OFF-PA-10002893,5.0,1
202105,Georgia,OFF-ST-10000689,5.0,1
202105,Illinois,FUR-FU-10002191,4.0,1
202105,Illinois,FUR-FU-10003247,4.0,1
202105,Illinois,FUR-FU-10004973,3.0,1
202105,Illinois,OFF-AP-10002403,5.0,1
202105,Illinois,OFF-AR-10003217,5.0,1
202105,Illinois,OFF-BI-10000014,5.0,1
202105,Illinois,OFF-BI-10000279,3.0,1
202105,Illinois,OFF-BI-10000773,4.0,1
202105,Illinois,OFF-BI-10003429,7.0,1
202105,Illinois,OFF-EN-10001535,5.0,1
202105,Illinois,OFF-FA-10000936,3.0,1
202105,Illinois,OFF-PA-10000791,3.0,1
202105,Illinois,OFF-ST-10001496,4.0,1
202105,Illinois,TEC-AC-10004510,4.0,1
202105,Illinois,TEC-PH-10001817,5.0,1
202105,Illinois,TEC-PH-10004165,5.0,1
202105,Indiana,OFF-AR-10003056,4.0,1
202105,Kentucky,OFF-PA-10003641,2.0,1
202105,Michigan,FUR-CH-10002024,2.0,1
202105,Michigan,OFF-PA-10000994,2.0,1
202105,Michigan,OFF-PA-10001790,2.0,1
202105,Mississippi,OFF-AR-10003373,7.0,1
202105,Mississippi,OFF-AR-10003856,5.0,1
202105,Mississippi,OFF-AR-10004602,5.0,1
202105,Mississippi,OFF-BI-10001718,5.0,1
202105,Missouri,OFF-AP-10001205,2.0,1
202105,Nevada,FUR-TA-10003392,1.0,1
202105,Nevada,OFF-BI-10001890,1.0,1
202105,Nevada,TEC-MA-10000112,7.0,1
202105,New Jersey,FUR-TA-10003748,5.0,1
202105,New Jersey,OFF-AP-10003217,5.0,1
202105,New Jersey,OFF-EN-10002973,5.0,1
202105,New Jersey,TEC-AC-10002399,5.0,1
202105,New Jersey,TEC-PH-10001336,5.0,1
202105,New Jersey,TEC-PH-10004614,5.0,1
202105,New York,FUR-CH-10002084,4.0,1
202105,New York,FUR-FU-10000010,5.0,1
202105,New York,FUR-FU-10000320,5.0,1
202105,New York,FUR-FU-10000732,4.0,1
202105,New York,FUR-FU-10001940,4.0,1
202105,New York,FUR-FU-10002088,5.0,1
202105,New York,FUR-FU-10002253,4.0,1
202105,New York,OFF-AP-10001563,5.0,1
202105,New York,OFF-AR-10000462,4.0,1
202105,New York,OFF-BI-10000309,4.0,1
202105,New York,OFF-BI-10000315,0.0,1
202105,New York,OFF-BI-10001670,4.0,1
202105,New York,OFF-BI-10002393,6.0,1
202105,New York,OFF-BI-10002824,5.0,1
202105,New York,OFF-BI-10003314,4.0,1
202105,New York,OFF-LA-10003923,4.0,1
202105,New York,OFF-PA-10000533,4.0,1
202105,New York,OFF-ST-10001580,0.0,1
202105,New York,OFF-ST-10004123,5.0,1
202105,New York,OFF-SU-10001218,0.0,1
202105,New York,TEC-AC-10001767,4.0,1
202105,New York,TEC-MA-10000488,4.0,1
202105,New York,TEC-PH-10001835,5.0,1
202105,North Carolina,FUR-CH-10002304,6.0,1
202105,North Carolina,OFF-BI-10000848,1.0,1
202105,North Carolina,TEC-PH-10001530,0.0,1
202105,Ohio,FUR-FU-10001876,2.0,1
202105,Ohio,FUR-FU-10002937,0.0,1
202105,Ohio,FUR-FU-10004848,4.0,1
202105,Ohio,OFF-AP-10003842,5.0,1
202105,Ohio,OFF-FA-10004248,4.0,1
202105,Ohio,OFF-LA-10000081,2.0,1
202105,Ohio,OFF-PA-10000697,4.0,1
202105,Ohio,OFF-PA-10002581,4.0,1
202105,Ohio,OFF-PA-10002986,0.0,1
202105,Ohio,OFF-PA-10004451,0.0,1
202105,Ohio,OFF-ST-10000649,0.0,1
202105,Ohio,OFF-ST-10002011,0.0,1
202105,Ohio,OFF-ST-10002554,2.0,1
202105,Ohio,TEC-AC-10001465,0.0,1
202105,Ohio,TEC-AC-10002637,2.0,1
202105,Ohio,TEC-AC-20003832,2.0,1
202105,Ohio,TEC-CO-10001046,2.0,1
202105,Ohio,TEC-MA-10003589,2.0,1
202105,Pennsylvania,OFF-AP-10002082,6.0,1
202105,Pennsylvania,OFF-AR-10001860,4.0,1
202105,Pennsylvania,OFF-AR-10001919,6.0,1
202105,Pennsylvania,OFF-AR-10001955,6.0,1
202105,Pennsylvania,OFF-BI-10004308,4.0,1
202105,Pennsylvania,OFF-EN-10003134,6.0,1
202105,Pennsylvania,OFF-PA-10000029,4.0,1
202105,Pennsylvania,OFF-ST-10004804,5.0,1
202105,Pennsylvania,TEC-CO-10004722,4.0,1
202105,Pennsylvania,TEC-PH-10001795,3.0,1
202105,Pennsylvania,TEC-PH-10004080,4.0,1
202105,Rhode Island,OFF-PA-10000565,2.0,1
202105,Tennessee,FUR-FU-10001085,4.0,1
202105,Tennessee,FUR-FU-10004270,4.0,1
202105,Tennessee,FUR-TA-10004534,3.0,1
202105,Tennessee,OFF-AR-10003732,4.0,1
202105,Tennessee,OFF-BI-10002414,4.0,1
202105,Tennessee,OFF-BI-10002954,3.0,1
202105,Tennessee,OFF-LA-10001569,3.0,1
202105,Tennessee,OFF-PA-10003971,3.0,1
202105,Texas,FUR-CH-10001973,0.0,1
202105,Texas,FUR-CH-10003298,4.0,1
202105,Texas,FUR-FU-10004973,5.0,1
202105,Texas,OFF-AP-10000390,4.0,1
202105,Texas,OFF-AR-10004022,5.0,1
202105,Texas,OFF-BI-10000343,5.0,1
202105,Texas,OFF-BI-10002353,4.0,1
202105,Texas,OFF-BI-10002852,4.0,1
202105,Texas,OFF-LA-10000973,4.0,1
202105,Texas,OFF-PA-10003591,5.0,1
202105,Texas,OFF-PA-10004040,0.0,1
202105,Texas,OFF-PA-10004327,4.0,1
202105,Texas,OFF-PA-10004621,0.0,1
202105,Texas,OFF-ST-10000321,4.0,1
202105,Texas,OFF-ST-10001490,4.0,1
202105,Texas,OFF-ST-10002957,4.0,1
202105,Texas,TEC-AC-10000109,1.0,1
202105,Texas,TEC-AC-10000580,0.0,1
202105,Texas,TEC-PH-10001552,4.0,1
202105,Texas,TEC-PH-10002293,1.0,1
202105,Virginia,FUR-CH-10003746,5.0,1
202105,Virginia,FUR-TA-10002645,4.0,1
202105,Virginia,OFF-AR-10001662,4.0,1
202105,Virginia,OFF-AR-10003514,3.0,1
202105,Virginia,OFF-EN-10002600,4.0,1
202105,Virginia,OFF-LA-10001297,4.0,1
202105,Virginia,OFF-PA-10004327,0.0,1
202105,Virginia,OFF-SU-10000898,0.0,1
202105,Virginia,TEC-AC-10000109,4.0,1
202105,Virginia,TEC-AC-10003033,4.0,1
202105,Washington,OFF-EN-10001141,5.0,1
202105,Washington,OFF-PA-10003971,6.0,1
202105,Washington,TEC-AC-10000991,5.0,1
202105,Wisconsin,FUR-FU-10001037,5.0,1
202105,Wisconsin,FUR-FU-10002088,4.0,1
202105,Wisconsin,OFF-AP-10002684,5.0,1
202105,Wisconsin,OFF-AR-10000940,5.0,1
202105,Wisconsin,OFF-AR-10003732,5.0,1
202105,Wisconsin,OFF-PA-10000994,5.0,1
202105,Wisconsin,OFF-PA-10004888,5.0,1
202105,Wisconsin,OFF-ST-10000876,5.0,1
202105,Wisconsin,TEC-PH-10000441,5.0,1
202201,Alabama,OFF-AR-10001547,5.0,1
202201,Alabama,OFF-BI-10001890,5.0,1
202201,Alabama,OFF-BI-10004728,7.0,1
202201,Arizona,OFF-BI-10004506,4.0,1
202201,Arizona,TEC-AC-10001874,4.0,1
202201,California,FUR-CH-10000863,7.0,1
202201,California,FUR-FU-10001215,4.0,1
202201,California,FUR-FU-10001487,0.0,1
202201,California,FUR-FU-10003976,3.0,1
202201,California,FUR-TA-10001520,0.0,1
202201,California,OFF-AP-10001492,5.0,1
202201,California,OFF-AR-10000817,4.0,1
202201,California,OFF-AR-10001216,4.0,1
202201,California,OFF-AR-10001227,7.0,1
202201,California,OFF-AR-10003504,4.0,1
202201,California,OFF-AR-10003631,5.0,1
202201,California,OFF-AR-10003759,7.0,1
202201,California,OFF-BI-10002498,4.0,1
202201,California,OFF-BI-10004318,5.0,1
202201,California,OFF-BI-10004584,4.0,1
202201,California,OFF-EN-10002621,4.0,1
202201,California,OFF-FA-10000611,4.0,1
202201,California,OFF-FA-10003112,2.0,1
202201,California,OFF-PA-10004735,5.0,1
202201,California,OFF-ST-10000760,2.0,1
202201,California,OFF-ST-10001511,0.0,1
202201,California,OFF-ST-10002301,2.0,1
202201,California,OFF-SU-10001664,4.0,1
202201,California,OFF-SU-10004884,2.0,1
202201,California,TEC-AC-10000580,3.0,1
202201,California,TEC-AC-10000682,2.0,1
202201,California,TEC-PH-10000193,5.0,1
202201,California,TEC-PH-10003072,5.0,1
202201,California,TEC-PH-10004922,6.0,1
202201,Connecticut,OFF-AR-10001545,6.0,1
202201,District of Columbia,FUR-FU-10004973,5.0,1
202201,District of Columbia,OFF-PA-10001804,5.0,1
202201,Florida,FUR-CH-10002044,5.0,1
202201,Florida,OFF-BI-10000145,6.0,1
202201,Georgia,FUR-FU-10002157,5.0,1
202201,Georgia,OFF-FA-10000053,6.0,1
202201,Georgia,TEC-PH-10001459,5.0,1
202201,Illinois,FUR-TA-10003469,7.0,1
202201,Illinois,OFF-AR-10003481,3.0,1
202201,Illinois,OFF-AR-10003602,7.0,1
202201,Illinois,OFF-BI-10001072,4.0,1
202201,Illinois,OFF-EN-10002230,4.0,1
202201,Illinois,OFF-FA-10002975,3.0,1
202201,Illinois,OFF-LA-10001613,1.0,1
202201,Illinois,OFF-SU-10004231,7.0,1
202201,Illinois,TEC-PH-10002584,7.0,1
202201,Iowa,FUR-FU-10000010,2.0,1
202201,Iowa,FUR-FU-10002597,6.0,1
202201,Iowa,OFF-AR-10004648,6.0,1
202201,Iowa,OFF-BI-10000301,6.0,1
202201,Iowa,OFF-BI-10001036,6.0,1
202201,Iowa,OFF-BI-10003910,6.0,1
202201,Iowa,OFF-PA-10000176,2.0,1
202201,Iowa,OFF-PA-10003848,2.0,1
202201,Iowa,OFF-ST-10001590,2.0,1
202201,Iowa,TEC-PH-10004614,6.0,1
202201,Kansas,OFF-PA-10000806,4.0,1
202201,Massachusetts,OFF-PA-10004675,4.0,1
202201,Michigan,FUR-CH-10004626,2.0,1
202201,Michigan,FUR-TA-10001857,2.0,1
202201,Michigan,OFF-BI-10000546,6.0,1
202201,Michigan,OFF-BI-10001196,6.0,1
202201,Michigan,OFF-BI-10004995,2.0,1
202201,Michigan,OFF-PA-10001260,2.0,1
202201,Michigan,TEC-AC-20002049,6.0,1
202201,Michigan,TEC-MA-10000822,3.0,1
202201,Michigan,TEC-MA-10002981,6.0,1
202201,Michigan,TEC-PH-10003601,6.0,1
202201,Missouri,FUR-BO-10001608,5.0,1
202201,Missouri,OFF-AR-10004010,5.0,1
202201,Missouri,OFF-PA-10004983,5.0,1
202201,Missouri,OFF-SU-10002881,5.0,1
202201,Montana,OFF-PA-10001667,5.0,1
202201,Montana,OFF-ST-10004459,5.0,1
202201,Montana,OFF-ST-10004507,5.0,1
202201,Montana,TEC-CO-10003236,5.0,1
202201,New York,FUR-CH-10003396,3.0,1
202201,New York,OFF-LA-10001045,7.0,1
202201,New York,TEC-AC-10002800,4.0,1
202201,New York,TEC-PH-10000193,4.0,1
202201,North Carolina,OFF-BI-10000474,2.0,1
202201,North Carolina,OFF-BI-10003694,2.0,1
202201,North Carolina,OFF-BI-10004001,5.0,1
202201,North Carolina,OFF-ST-10004340,5.0,1
202201,North Carolina,TEC-MA-10002178,2.0,1
202201,Ohio,FUR-FU-10003878,5.0,1
202201,Ohio,OFF-AR-10004078,3.0,1
202201,Ohio,TEC-AC-10000927,3.0,1
202201,Ohio,TEC-PH-10003931,3.0,1
202201,Pennsylvania,FUR-CH-10000309,5.0,1
202201,Pennsylvania,FUR-FU-10002759,5.0,1
202201,Pennsylvania,OFF-AP-10000159,3.0,1
202201,Pennsylvania,OFF-AP-10002945,3.0,1
202201,Pennsylvania,OFF-AR-10002053,3.0,1
202201,Pennsylvania,OFF-BI-20004632,4.0,1
202201,Pennsylvania,OFF-PA-10003673,5.0,1
202201,Pennsylvania,TEC-PH-10001817,5.0,1
202201,Texas,FUR-CH-10003199,4.0,1
202201,Texas,FUR-FU-10002116,4.0,1
202201,Texas,FUR-TA-10002958,2.0,1
202201,Texas,OFF-AP-10000027,2.0,1
202201,Texas,OFF-AP-10004708,4.0,1
202201,Texas,OFF-AR-10001955,2.0,1
202201,Texas,OFF-AR-10003158,4.0,1
202201,Texas,OFF-BI-10000301,4.0,1
202201,Texas,OFF-BI-10000343,4.0,1
202201,Texas,OFF-BI-10000545,4.0,1
202201,Texas,OFF-BI-10001098,3.0,1
202201,Texas,OFF-BI-10001597,3.0,1
202201,Texas,OFF-LA-10003714,4.0,1
202201,Texas,OFF-ST-10000615,1.0,1
202201,Texas,OFF-ST-10002615,2.0,1
202201,Texas,OFF-ST-10002743,4.0,1
202201,Texas,TEC-AC-10002331,3.0,1
202201,Texas,TEC-AC-10003628,3.0,1
202201,Vermont,OFF-AP-10000828,4.0,1
202201,Vermont,OFF-EN-10001509,4.0,1
202201,Vermont,OFF-PA-10000157,4.0,1
202201,Vermont,OFF-PA-10001970,4.0,1
202201,Washington,FUR-BO-10001619,4.0,1
202201,Washington,FUR-TA-10001950,3.0,1
202201,Washington,OFF-BI-10000138,4.0,1
202201,Washington,OFF-BI-10001757,5.0,1
202201,Washington,OFF-BI-10003291,4.0,1
202201,Washington,OFF-BI-10003982,4.0,1
202201,Washington,OFF-PA-10002262,5.0,1
202201,Washington,OFF-PA-10004621,5.0,1
202201,Washington,OFF-ST-10000736,4.0,1
202201,Washington,TEC-AC-10003610,4.0,1
202201,Washington,TEC-PH-10002275,3.0,1
202201,Washington,TEC-PH-10004100,5.0,1
202201,Wisconsin,OFF-BI-10002012,1.0,1
202202,Arizona,FUR-FU-10002253,7.0,1
202202,Arizona,FUR-TA-10001039,7.0,1
202202,Arizona,OFF-EN-10004846,7.0,1
202202,Arizona,OFF-ST-10000563,7.0,1
202202,Arizona,TEC-AC-10001114,7.0,1
202202,Arizona,TEC-PH-10004447,7.0,1
202202,California,FUR-BO-10004015,4.0,1
202202,California,FUR-CH-10003973,2.0,1
202202,California,FUR-FU-10000293,5.0,1
202202,California,FUR-FU-10000747,5.0,1
202202,California,FUR-FU-10003039,5.0,1
202202,California,FUR-FU-10003142,5.0,1
202202,California,FUR-FU-10004018,1.0,1
202202,California,FUR-FU-10004090,3.0,1
202202,California,OFF-AP-10000252,5.0,1
202202,California,OFF-AP-10000275,4.0,1
202202,California,OFF-AP-10003287,4.0,1
202202,California,OFF-AP-10004532,2.0,1
202202,California,OFF-AR-10000634,1.0,1
202202,California,OFF-BI-10001759,3.0,1
202202,California,OFF-BI-10003638,5.0,1
202202,California,OFF-LA-10004345,3.0,1
202202,California,OFF-PA-10000682,2.0,1
202202,California,OFF-PA-10001593,7.0,1
202202,California,OFF-PA-10002870,6.0,1
202202,California,OFF-PA-10004041,5.0,1
202202,California,OFF-PA-20001970,2.0,1
202202,California,OFF-ST-10000464,5.0,1
202202,California,OFF-ST-10001370,4.0,1
202202,California,TEC-AC-10004864,3.0,1
202202,California,TEC-MA-10002109,5.0,1
202202,California,TEC-PH-10001580,3.0,1
202202,California,TEC-PH-10001924,3.0,1
202202,California,TEC-PH-10003505,4.0,1
202202,California,TEC-PH-10003645,5.0,1
202202,California,TEC-PH-10004447,2.0,1
202202,Colorado,OFF-FA-10001229,5.0,1
202202,Connecticut,OFF-ST-10001932,5.0,1
202202,Connecticut,TEC-PH-10000923,5.0,1
202202,Florida,OFF-BI-10000301,5.0,1
202202,Florida,OFF-PA-10004381,5.0,1
202202,Georgia,OFF-AP-10002518,2.0,1
202202,Illinois,FUR-CH-10004063,5.0,1
202202,Illinois,FUR-FU-10004597,4.0,1
202202,Illinois,FUR-FU-20004270,5.0,1
202202,Illinois,FUR-TA-10001932,5.0,1
202202,Illinois,OFF-AR-10004078,5.0,1
202202,Illinois,OFF-BI-10002609,5.0,1
202202,Illinois,OFF-FA-10004854,5.0,1
202202,Illinois,OFF-PA-10000418,4.0,1
202202,Illinois,OFF-PA-10001033,4.0,1
202202,Illinois,OFF-PA-20001166,4.0,1
202202,Illinois,OFF-ST-10000642,5.0,1
202202,Illinois,TEC-PH-10002789,5.0,1
202202,Louisiana,TEC-PH-10003875,4.0,1
202202,Maryland,OFF-AR-10000614,7.0,1
202202,Maryland,OFF-PA-10002464,3.0,1
202202,Maryland,OFF-SU-10001165,7.0,1
202202,Minnesota,OFF-AP-10004785,4.0,1
202202,New Jersey,OFF-PA-10001838,6.0,1
202202,New Jersey,OFF-ST-10003123,6.0,1
202202,New York,FUR-BO-10001811,5.0,1
202202,New York,OFF-AP-10003971,5.0,1
202202,New York,OFF-BI-10000279,6.0,1
202202,New York,OFF-LA-10001297,4.0,1
202202,New York,OFF-PA-10001184,4.0,1
202202,New York,OFF-PA-10003465,4.0,1
202202,New York,TEC-PH-10002538,6.0,1
202202,North Carolina,FUR-BO-10004709,4.0,1
202202,North Carolina,FUR-CH-10002880,4.0,1
202202,Ohio,FUR-CH-10003981,3.0,1
202202,Ohio,FUR-FU-10003601,3.0,1
202202,Ohio,FUR-FU-10004973,3.0,1
202202,Ohio,FUR-TA-10001086,3.0,1
